cell_line,method,seed,nsc1,nsc2,conc1_M,conc2_M,percent_growth,final_regret,regret,drug1_name,drug2_name,drug1_moa,drug2_moa,burden_initial,burden_final,burden_ratio_final,nadir_burden,time_to_nadir,depth_of_response,kg_regrowth,time_to_regrowth,log_kill,log_kill_nadir,burden_auc_ratio,log_kill_auc,growth_delay,kg_biexp,ks_biexp,ttg_biexp,biexp_r2,ets_early,t_early,hypoxic_fraction,necrotic_fraction,viable_rim_thickness,auc_surface_drug1,auc_core_drug1,core_to_surface_ratio_drug1,penetration_depth_drug1,auc_surface_drug2,auc_core_drug2,core_to_surface_ratio_drug2,penetration_depth_drug2,kill_fraction_core,kill_fraction_rim,core_sparing,residual_core_burden,solver_success,n_drugs_simulated,sim_ok,sim_message,wall_s,has_fit_drug1,has_fit_drug2,source
MDA-MB-435,tanimoto+zero,4,740.0,24559.0,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,1.3600006103515625,,NSC740,NSC24559,other,other,241279087.64641,244640610.33763823,1.0139320930131934,0.165105954937353,4.6000000000000005,0.834894045062647,0.1096106261469583,12.2,-0.000592209812916,0.7934078712815656,0.6507552287514017,0.1865823336931668,,0.0401593555712973,0.7000868609733615,3.861348996917582,0.8273017409835723,0.8265296473189183,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,73.75906315777168,48.38115716088716,0.6559350822745563,400.0,2.539011248752824,1.5902119445265397,0.6263115003163772,400.0,-0.1393114306330429,0.0029575180807066,0.1422689487137496,0.1455782462653048,1.0,2,True,The solver successfully reached the end of the integration interval.,3.101,True,True,
MDA-MB-435,tanimoto+zero,5,713563.0,754230.0,9.999999747378752e-05,5.999999976025183e-12,9.029999732971191,102.47999668121338,,arsenic trioxide,romidepsin,other,hdac_inhibitor,241279087.64641,244493289.11016,1.01332150869395,0.6061549334586412,4.4,0.3938450665413587,0.0199716860023383,7.200000000000001,-0.0003306012915361,0.228689056992229,0.8924482066627389,0.0494169788160688,,0.0313928805318143,0.070909710364319,7.96486426263663,0.072419822795583,0.3062711033126514,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,2.308439627427034,1.387701456601934,0.60114262470388,400.0,0.0128807977839636,0.0077032110042565,0.59803834618434,400.0,-0.0243711083760247,0.0001941874949364,0.0245652958709612,0.1425430705842809,1.0,2,True,The solver successfully reached the end of the integration interval.,5.572,True,True,
MDA-MB-435,tanimoto+zero,6,241240.0,713563.0,4.999999873689376e-06,9.999999747378752e-05,6.627999782562256,100.07799673080444,,carboplatin,arsenic trioxide,platinum,other,241279087.64641,244493324.15525323,1.0133216539410728,0.6061527801809705,4.4,0.3938472198190295,0.0199718881402439,7.200000000000001,-0.0003306635422816,0.2286905997632596,0.8924447900295605,0.0494186414646857,,0.0313931061648585,0.0709115662580228,7.964887779072177,0.0724258422486983,0.3062731397861007,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,0.1422739840329751,0.0914139637794747,0.6425205873077088,400.0,2.308439627427034,1.387701557952974,0.6011426686084461,400.0,-0.0243816513932846,0.0001944700776026,0.0245761214708872,0.1425434323254163,1.0,2,True,The solver successfully reached the end of the integration interval.,17.308,True,True,
MDA-MB-435,tanimoto+zero,7,740.0,24559.0,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,1.3600006103515625,,NSC740,NSC24559,other,other,241279087.64641,244640610.33763823,1.0139320930131934,0.165105954937353,4.6000000000000005,0.834894045062647,0.1096106261469583,12.2,-0.000592209812916,0.7934078712815656,0.6507552287514017,0.1865823336931668,,0.0401593555712973,0.7000868609733615,3.861348996917582,0.8273017409835723,0.8265296473189183,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,73.75906315777168,48.38115716088716,0.6559350822745563,400.0,2.539011248752824,1.5902119445265397,0.6263115003163772,400.0,-0.1393114306330429,0.0029575180807066,0.1422689487137496,0.1455782462653048,1.0,2,True,The solver successfully reached the end of the integration interval.,3.101,True,True,
MDA-MB-435,tanimoto+zero,8,19893.0,713563.0,9.999999747378752e-05,9.999999747378752e-05,8.550000190734863,101.99999713897704,,fluorouracil,arsenic trioxide,antimetabolite,other,241279087.64641,236114691.89048472,0.9785957589350072,0.006944738567369,5.2,0.993055261432631,0.3426386367123205,,0.0148133304923579,2.16914306278574,0.3304424374425252,0.4809041830114766,,0.0286060400362932,1.4836062431150017,2.611150042938838,0.7606254557227993,0.9930124198049092,5.25,0.1843879427084984,0.0550853987870166,173.58490566037736,6.343167160737492,4.212755279929264,0.6641406687191049,400.0,2.308439627427034,1.4886216897423927,0.6448605681759142,400.0,-0.5471219067758599,0.0485791417626189,0.5957010485384788,0.1336314104033022,1.0,2,True,The solver successfully reached the end of the integration interval.,15.803,True,True,
MDA-MB-435,tanimoto+zero,9,713563.0,747973.0,9.999999747378752e-05,3.000000026176508e-09,8.026000022888184,101.47599697113036,,arsenic trioxide,vorinostat,other,hdac_inhibitor,241279087.64641,244493381.65363592,1.0133218922476048,0.606087992322401,4.4,0.393912007677599,0.019976994896161,7.200000000000001,-0.0003307656768796,0.2287370212500402,0.8924250542190241,0.0494282456984507,,0.0313955732130646,0.0709255159040176,7.964764244969641,0.0724450725495784,0.3063367874569935,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,2.308439627427034,1.3877036977779695,0.6011435955657596,400.0,0.2338763627057759,0.1404387524133647,0.6004828824452058,400.0,-0.024392849426593,0.0001947315107206,0.0245875809373137,0.1425438570933882,1.0,2,True,The solver successfully reached the end of the integration interval.,13.078,True,True,
MOLT-4,act_hamming+zero,0,27640.0,673596.0,6.999999868639861e-08,9.99999993922529e-09,-99.33000183105467,0.5800018310546875,,NSC27640,NSC673596,other,other,241279087.64641,93849847.78454758,0.3889680150070974,9.5985142332236e-05,4.4,0.9999040148576678,0.5182715842324369,,0.4155027691752503,4.0290686879798345,0.0584270098401768,1.233386339312539,,0.0058935322052637,4.2443074268191765,1.5480393716251546,0.7198036344404464,0.9998569545766032,5.25,0.0,0.0,400.0,14.086933345877512,9.28082499450643,0.6588250804226619,400.0,18.476246654564797,12.17805220988272,0.6591193783870586,400.0,0.9721738322360322,0.545089011314088,-0.4270848209219441,0.0,1.0,2,True,The solver successfully reached the end of the integration interval.,7.077,True,True,
MOLT-4,act_hamming+zero,1,740.0,6396.0,1.0000000116860974e-07,1.0000000116860974e-07,-99.08999633789062,0.82000732421875,,NSC740,thiotepa,other,alkylator,241279087.64641,241504115.16301423,1.0009326440960935,0.0119406414369522,4.6000000000000005,0.9880593585630478,0.2769956214180427,16.4,0.0050118063413154,1.934142951486804,0.4181517124390644,0.3786661203276822,,0.0334903209743048,1.6124749795516171,2.3537975313397097,0.8487790628041177,0.9845756852719816,5.25,0.1968849621189929,0.0578624312878497,168.55345911949686,5.235726716844852,3.4050826745246408,0.650355310480492,400.0,0.7564270439944991,0.4997261183814039,0.6606402062814639,400.0,-0.34450058522775,0.0180914432492413,0.3625920284769914,0.1410783857343773,1.0,2,True,The solver successfully reached the end of the integration interval.,12.107,True,True,
MOLT-4,act_hamming+zero,2,740.0,6396.0,1.0000000116860974e-07,1.0000000116860974e-07,-99.08999633789062,0.82000732421875,,NSC740,thiotepa,other,alkylator,241279087.64641,241504115.16301423,1.0009326440960935,0.0119406414369522,4.6000000000000005,0.9880593585630478,0.2769956214180427,16.4,0.0050118063413154,1.934142951486804,0.4181517124390644,0.3786661203276822,,0.0334903209743048,1.6124749795516171,2.3537975313397097,0.8487790628041177,0.9845756852719816,5.25,0.1968849621189929,0.0578624312878497,168.55345911949686,5.235726716844852,3.4050826745246408,0.650355310480492,400.0,0.7564270439944991,0.4997261183814039,0.6606402062814639,400.0,-0.34450058522775,0.0180914432492413,0.3625920284769914,0.1410783857343773,1.0,2,True,The solver successfully reached the end of the integration interval.,12.107,True,True,
MOLT-4,act_hamming+zero,3,63878.0,105014.0,9.99999993922529e-09,1.0000000116860974e-07,-99.70999908447266,0.2000045776367187,,cytarabine,cladribine,antimetabolite,antimetabolite,241279087.64641,244661329.7494979,1.014017966231887,0.081265106162294,4.4,0.918734893837706,0.1312371840586741,12.4,-0.0006289900727396,1.1013685941583988,0.6226824397211109,0.2057333816525463,,0.0400059425756974,0.9556357252687188,3.187239842343794,0.8423616563776075,0.8868774487704176,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,2.0400557742805585,1.3461721577956396,0.6598702715715592,400.0,3.277220739628644,2.165995732710537,0.6609245774991571,400.0,-0.1487601301309025,0.0030728798471155,0.151833009978018,0.1457807119878809,1.0,2,True,The solver successfully reached the end of the integration interval.,2.789,True,True,
