dataset,cell_line,row_kind,method,seed,nsc1,nsc2,conc1_M,conc2_M,percent_growth,final_regret,pool_optimum_percent_growth,chose_pool_optimum,best_step,n_replicates,pool_index,source_pool_index,pool_size,pool_size_full,n_init,n_iter,regret,drug1_name,drug2_name,drug1_moa,drug2_moa,has_fit_drug1,has_fit_drug2,burden_initial,burden_final,burden_ratio_final,nadir_burden,time_to_nadir,depth_of_response,kg_regrowth,time_to_regrowth,log_kill,log_kill_nadir,burden_auc_ratio,log_kill_auc,growth_delay,kg_biexp,ks_biexp,ttg_biexp,biexp_r2,ets_early,t_early,hypoxic_fraction,necrotic_fraction,viable_rim_thickness,auc_surface_drug1,auc_core_drug1,core_to_surface_ratio_drug1,penetration_depth_drug1,auc_surface_drug2,auc_core_drug2,core_to_surface_ratio_drug2,penetration_depth_drug2,kill_fraction_core,kill_fraction_rim,core_sparing,residual_core_burden,solver_success,n_drugs_simulated,sim_ok,sim_message,wall_s
almanac,EKVX,bo_selection,ours+zero,5,92859,681239,6.000000212225132e-06,3.000000106112566e-07,-64.66000366210938,20.839996337890625,-85.5,False,11.0,1.0,2284.0,25325.0,4000.0,44862.0,10.0,20.0,,dromostanolone,bortezomib,hormonal,proteasome,True,True,241279087.64641002,243645440.66731662,1.0098075346852042,0.06419079409198407,4.6000000000000005,0.935809205908016,0.1670189145634332,14.2,0.0011780529005476358,1.2036978603949242,0.5580690433473579,0.2533120675680884,,0.03803357076658364,0.9787858761613313,3.194120353008501,0.8961684305193023,0.9293338702306235,5.25,0.19688496211899295,0.05786243128784976,168.55345911949686,0.901741217122619,0.5882432529796592,0.6523415385809849,400.0,1.389140631078959,0.8355141964462736,0.6014612039655924,400.0,-0.18774191507081017,0.005560045191181251,0.19330196026199142,0.13835039491286819,1.0,2,True,The solver successfully reached the end of the integration interval.,7.08
almanac,EKVX,bo_selection,ours+zero,6,92859,681239,6.000000212225132e-06,3.000000106112566e-07,-64.66000366210938,20.839996337890625,-85.5,False,11.0,1.0,2284.0,25325.0,4000.0,44862.0,10.0,20.0,,dromostanolone,bortezomib,hormonal,proteasome,True,True,241279087.64641002,243645440.66731662,1.0098075346852042,0.06419079409198407,4.6000000000000005,0.935809205908016,0.1670189145634332,14.2,0.0011780529005476358,1.2036978603949242,0.5580690433473579,0.2533120675680884,,0.03803357076658364,0.9787858761613313,3.194120353008501,0.8961684305193023,0.9293338702306235,5.25,0.19688496211899295,0.05786243128784976,168.55345911949686,0.901741217122619,0.5882432529796592,0.6523415385809849,400.0,1.389140631078959,0.8355141964462736,0.6014612039655924,400.0,-0.18774191507081017,0.005560045191181251,0.19330196026199142,0.13835039491286819,1.0,2,True,The solver successfully reached the end of the integration interval.,7.08
almanac,EKVX,bo_selection,ours+zero,7,747971,761432,9.999999747378752e-06,5.000000058430487e-08,-44.57600021362305,40.92399978637695,-85.5,False,13.0,1.0,3924.0,43952.0,4000.0,44862.0,10.0,20.0,,sorafenib,NSC761432,kinase_inhibitor,other,True,True,241279087.64641002,241946476.9321222,1.0027660469550939,0.0318207425928801,4.6000000000000005,0.9681792574071199,0.21068540600197147,16.0,0.004217039173437416,1.5084602982332194,0.4874074877926432,0.31210780325542303,,0.035871793227123576,1.246413856699341,2.766992292199821,0.8973909120131618,0.9629111229389294,5.25,0.19688496211899295,0.05508539878701667,168.55345911949686,5.160458222790643,3.348493376173315,0.6488752028618373,400.0,6.23798824057996,4.053726273475551,0.6498451290922387,400.0,-0.20821691028584643,0.009482366457201241,0.21769927674304768,0.1359673746423619,1.0,2,True,The solver successfully reached the end of the integration interval.,1.642
almanac,EKVX,bo_selection,ours+zero,8,740,713563,2.999999892949745e-08,9.999999747378752e-05,-47.90800094604492,37.59199905395508,-85.5,False,21.0,1.0,42.0,365.0,4000.0,44862.0,10.0,20.0,,NSC740,arsenic trioxide,other,other,True,True,241279087.64641002,244483239.51215845,1.0132798573511024,0.5386376765063018,4.4,0.4613623234936982,0.025206993994559664,7.800000000000001,-0.0003127497804612271,0.279975973131564,0.8718780148521365,0.05954427330422056,,0.033678172147221706,0.08626024964169741,7.841682044087131,0.09995629152637697,0.3757910322081266,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,17.484112348904958,11.190186378136993,0.64002027411119,400.0,1.5544950352035984,0.9401724914053551,0.6048089380241841,400.0,-0.03486870784217233,0.00028270916189676587,0.035151417004069097,0.1426326518371119,1.0,2,True,The solver successfully reached the end of the integration interval.,5.141
almanac,EKVX,bo_selection,ours+zero,9,740,713563,2.999999892949745e-08,9.999999747378752e-05,-47.90800094604492,37.59199905395508,-85.5,False,28.0,1.0,42.0,365.0,4000.0,44862.0,10.0,20.0,,NSC740,arsenic trioxide,other,other,True,True,241279087.64641002,244483239.51215845,1.0132798573511024,0.5386376765063018,4.4,0.4613623234936982,0.025206993994559664,7.800000000000001,-0.0003127497804612271,0.279975973131564,0.8718780148521365,0.05954427330422056,,0.033678172147221706,0.08626024964169741,7.841682044087131,0.09995629152637697,0.3757910322081266,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,17.484112348904958,11.190186378136993,0.64002027411119,400.0,1.5544950352035984,0.9401724914053551,0.6048089380241841,400.0,-0.03486870784217233,0.00028270916189676587,0.035151417004069097,0.1426326518371119,1.0,2,True,The solver successfully reached the end of the integration interval.,5.141
almanac,EKVX,bo_selection,random,0,27640,713563,6.999999868639861e-08,9.999999747378752e-05,-31.44499969482422,54.05500030517578,-85.5,False,7.0,1.0,1403.0,15557.0,4000.0,44862.0,10.0,20.0,,NSC27640,arsenic trioxide,other,other,True,True,241279087.64641002,244462923.5214691,1.0131956561429183,0.601518736368582,4.4,0.398481263631418,0.020097868512321936,7.200000000000001,-0.0002766594158242671,0.23202354172073456,0.8920896216445658,0.049591513078454795,,0.03143743936335098,0.07124134226181958,7.9673109443293315,0.0739163908475231,0.31247943234333964,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.19212095118652914,0.11310517723390509,0.5887185990667511,400.0,1.5544950352035984,0.9348439284680505,0.6013810963028327,400.0,-0.028013078643829514,0.00021346892573959053,0.028226547569569105,0.14248083169079356,1.0,2,True,The solver successfully reached the end of the integration interval.,3.908
almanac,EKVX,bo_selection,random,1,66847,713563,9.999999974752427e-07,9.999999747378752e-05,-52.69200134277344,32.80799865722656,-85.5,False,16.0,1.0,1898.0,21056.0,4000.0,44862.0,10.0,20.0,,thalidomide,arsenic trioxide,other,other,True,True,241279087.64641002,244462886.2466094,1.0131955016543546,0.6015203684036998,4.4,0.3984796315963002,0.020097752057057095,7.200000000000001,-0.0002765931961011272,0.2320223633985285,0.8920901186411655,0.04959127112650805,,0.03143738021064575,0.07124099824271155,7.967313523848005,0.07391587205030947,0.3124779703374678,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,2.136842181529319,1.2935148950474138,0.6053394612987547,400.0,1.5544950352035984,0.934843986842247,0.6013811338547034,400.0,-0.02800075531174273,0.00021324674281741895,0.02821400205456015,0.14248048111873396,1.0,2,True,The solver successfully reached the end of the integration interval.,1.538
almanac,EKVX,bo_selection,random,2,19893,747599,9.999999747378752e-05,7.999999773744548e-09,39.66899871826172,125.16899871826172,-85.5,False,3.0,1.0,1080.0,11967.0,4000.0,44862.0,10.0,20.0,,fluorouracil,nilotinib,antimetabolite,kinase_inhibitor,True,True,241279087.64641002,244432202.3277615,1.0130683297591556,0.774146665457257,4.4,0.22585333454274303,0.01076246270082635,6.0,-0.0002220790192655285,0.12244945374275308,0.9364946676796106,0.028494691117268958,,0.025052454280139854,0.04359707620365869,8.070241510265504,0.07210457003033932,0.18202234987934485,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.04276098727592392,0.027622034636298747,0.6459634446244653,400.0,0.20510430718074338,0.11951391304295826,0.5826982118792826,400.0,-0.02183077424903046,0.00012175181190532403,0.021952526060935784,0.14228341009992523,1.0,2,True,The solver successfully reached the end of the integration interval.,3.98
almanac,EKVX,bo_selection,random,3,63878,71423,4.999999987376214e-07,2.9999999242136255e-05,45.38800048828125,130.88800048828125,-85.5,False,4.0,1.0,1810.0,20015.0,4000.0,44862.0,10.0,20.0,,cytarabine,megestrol,antimetabolite,hormonal,True,True,241279087.64641002,244378681.26969942,1.0128465075590463,0.8582572995701179,4.4,0.14174270042988213,0.006343242911550061,5.0,-0.00012697516190536038,0.07765519536716918,0.9587212666583016,0.018307638864335455,,0.020082733501653734,0.029766984504274948,7.894517289479977,0.09228723207624623,0.10958275825691255,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,8.07677151093892,5.319846719495795,0.6586600490419674,400.0,200.1635982928321,133.1164200070083,0.6650381045421845,400.0,-0.012949850310455258,7.480622237598933e-05,0.013024656532831247,0.14202929947346668,1.0,2,True,The solver successfully reached the end of the integration interval.,6.599
almanac,EKVX,bo_selection,random,4,125066,747973,9.99999993922529e-09,3.000000106112566e-07,18.0,103.5,-85.5,False,28.0,1.0,2734.0,30368.0,4000.0,44862.0,10.0,20.0,,bleomycin,vorinostat,dna_cleaver,hdac_inhibitor,True,True,241279087.64641002,244454881.29798624,1.013162324520351,0.5508353515817221,4.6000000000000005,0.44916464841827786,0.02506796537921107,8.0,-0.0002623719701771148,0.2701488039998675,0.8691225925281602,0.06091896060150519,,0.03401097163743995,0.08928833975792538,7.828005905584693,0.12602742255605737,0.39174184410444246,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.16791754251533222,0.07039293536863021,0.4192113242855658,400.0,8.767683866239059,5.617091208806032,0.6406585016637365,400.0,-0.03987075118473893,0.00033801488431528526,0.040208766069054214,0.14260976904078726,1.0,2,True,The solver successfully reached the end of the integration interval.,1.703
almanac,EKVX,bo_selection,random,5,9706,747973,5.000000058430487e-08,3.000000106112566e-07,39.97999954223633,125.47999572753906,-85.5,False,24.0,1.0,814.0,8912.0,4000.0,44862.0,10.0,20.0,,triethylenemelamine,vorinostat,alkylator,hdac_inhibitor,True,True,241279087.64641002,244455731.0552359,1.0131658464055584,0.5478702365826763,4.6000000000000005,0.4521297634173237,0.025298288890013274,8.0,-0.00026388163216913403,0.27249290094893036,0.8681861001068604,0.061387171613206365,,0.03410221781751606,0.09003717847110661,7.820726436313261,0.12708842653647534,0.39446568030352624,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.26501485282581577,0.17067777377743718,0.6440309739530607,400.0,8.767683866239059,5.617586814467033,0.6407150280700898,400.0,-0.04014092570592531,0.00034131986433949546,0.04048224557026481,0.14261635919856852,1.0,2,True,The solver successfully reached the end of the integration interval.,3.163
almanac,EKVX,bo_selection,random,6,279836,745750,5.000000058430487e-08,1.9999999949504854e-06,22.618000030517575,108.11799621582033,-85.5,False,17.0,1.0,3215.0,35744.0,4000.0,44862.0,10.0,20.0,,NSC279836,NSC745750,other,other,True,True,241279087.64641002,244400115.17148155,1.0129353420369582,0.7300902442426542,4.4,0.26990975575734577,0.013166270818748896,6.6,-0.00016506447896812694,0.1478961559383859,0.9242880272857994,0.034192672536682164,,0.027102088775769907,0.05096412237629064,8.089429364058445,0.0723826006456435,0.21765935252540625,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.7080003832928193,0.419245354164026,0.5921541344570598,400.0,0.3050730306647312,0.1793146761039398,0.5877762308691352,400.0,-0.020221233727075516,0.00015478969261384368,0.02037602341968936,0.142195384713051,1.0,2,True,The solver successfully reached the end of the integration interval.,6.352
almanac,EKVX,bo_selection,random,7,38721,92859,2.0000000233721948e-07,6.000000212225132e-06,0.8799999952316284,86.37999725341797,-85.5,False,5.0,1.0,1553.0,17345.0,4000.0,44862.0,10.0,20.0,,mitotane,dromostanolone,other,hormonal,True,True,241279087.64641002,244487685.4895277,1.0132982840511227,0.537831120657894,4.4,0.46216887934210604,0.025814399147244413,8.0,-0.00032064744201720704,0.2806267728960937,0.8699760101745887,0.06049272300488171,,0.033885599876679856,0.08797444410102404,7.829114379700409,0.10796182672587817,0.3834949975432327,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,189.9999999991458,124.94332689185521,0.6575964573285101,400.0,0.901741217122619,0.5734119017627358,0.6358940801136332,400.0,-0.03905003466731127,0.00030656109710625046,0.039356595764417523,0.14268733633720174,1.0,2,True,The solver successfully reached the end of the integration interval.,6.246
almanac,EKVX,bo_selection,random,8,82151,761432,2.0000000233721948e-07,4.999999969612645e-09,24.98900032043457,110.48899841308594,-85.5,False,8.0,1.0,2209.0,24424.0,4000.0,44862.0,10.0,20.0,,daunorubicin,NSC761432,dna_intercalator,other,True,True,241279087.64641002,244459371.48573273,1.0131809344537284,0.5738624040283951,4.4,0.42613759597160494,0.023893547646130248,7.800000000000001,-0.00027034908988660475,0.25246492785364777,0.8784459696921658,0.05628494536522856,,0.03305375725339383,0.08186048022438232,7.891807957059312,0.10879767426895337,0.3619043001927409,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,1.9431126721202523,0.5775844791125472,0.29724703430723265,194.3913743776266,0.623798812977103,0.37312000011480495,0.5981415680066396,400.0,-0.03493698925823807,0.0002875579358816438,0.035224547194119715,0.14256067031938796,1.0,2,True,The solver successfully reached the end of the integration interval.,1.634
almanac,EKVX,bo_selection,random,9,279836,745750,5.000000058430487e-08,1.9999999949504854e-06,22.618000030517575,108.11799621582033,-85.5,False,6.0,1.0,3215.0,35744.0,4000.0,44862.0,10.0,20.0,,NSC279836,NSC745750,other,other,True,True,241279087.64641002,244400115.17148155,1.0129353420369582,0.7300902442426542,4.4,0.26990975575734577,0.013166270818748896,6.6,-0.00016506447896812694,0.1478961559383859,0.9242880272857994,0.034192672536682164,,0.027102088775769907,0.05096412237629064,8.089429364058445,0.0723826006456435,0.21765935252540625,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.7080003832928193,0.419245354164026,0.5921541344570598,400.0,0.3050730306647312,0.1793146761039398,0.5877762308691352,400.0,-0.020221233727075516,0.00015478969261384368,0.02037602341968936,0.142195384713051,1.0,2,True,The solver successfully reached the end of the integration interval.,6.352
almanac,EKVX,bo_selection,tanimoto+zero,0,409962,713563,1.500000053056283e-06,9.999999747378752e-05,-65.07099914550781,20.429000854492188,-85.5,False,15.0,1.0,3343.0,37166.0,4000.0,44862.0,10.0,20.0,,carmustine,arsenic trioxide,alkylator,other,True,True,241279087.64641002,244462929.84560814,1.013195682353806,0.6015203587222251,4.4,0.3984796412777749,0.02009773582306173,7.200000000000001,-0.0002766706508149448,0.2320223703885014,0.8920900356135326,0.04959131154668954,,0.03143737352695895,0.07124099191763976,7.967315739152999,0.07391518779142547,0.3124779528138495,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,4.671958199993374,3.0507722967986513,0.652996488025723,400.0,1.5544950352035984,0.9348440954905668,0.6013812037477022,400.0,-0.028021752131724087,0.00021370734613412878,0.028235459477858216,0.14248106860542567,1.0,2,True,The solver successfully reached the end of the integration interval.,5.176
almanac,EKVX,bo_selection,tanimoto+zero,1,713563,754143,9.999999747378752e-05,1.000000013351432e-10,-15.446000099182127,70.05399990081787,-85.5,False,29.0,1.0,3683.0,41301.0,4000.0,44862.0,10.0,20.0,,arsenic trioxide,bendamustine,other,alkylator,True,True,241279087.64641002,244465248.91570982,1.013205293920744,0.5950212307322437,4.4,0.40497876926775633,0.02058160325669126,7.4,-0.00028079051705320505,0.2367402392960471,0.8900804685624923,0.050570728778796356,,0.031675320169464914,0.07264513069690204,7.956719153675898,0.0760389739517554,0.3187105318217631,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,1.5544950352035984,0.9353349554081365,0.6016969718308762,400.0,0.0007727299572796808,0.0004938866485903858,0.6391452071161636,400.0,-0.028619574727671848,0.00021949271115950797,0.028839067438831356,0.14249588543896183,1.0,2,True,The solver successfully reached the end of the integration interval.,6.516
almanac,EKVX,bo_selection,tanimoto+zero,2,713563,732517,9.999999747378752e-05,9.999999717180683e-10,-32.87799835205078,52.62200164794922,-85.5,False,29.0,1.0,3672.0,41181.0,4000.0,44862.0,10.0,20.0,,arsenic trioxide,dasatinib,other,kinase_inhibitor,True,True,241279087.64641002,244465997.3455796,1.0132083958467215,0.5945442699106853,4.4,0.4054557300893147,0.020651592497634673,7.4,-0.0002821201067041775,0.23708850337040902,0.8898519939645065,0.050682222062720515,,0.03170540109176203,0.07282760852995603,7.955459012944885,0.07678452685589476,0.3195925599056776,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,1.5544950352035984,0.9353130972518362,0.601682910572522,400.0,0.00026840255905221516,0.00015748103460097904,0.5867344750999286,400.0,-0.028781500272580418,0.00022098323831620803,0.029002483510896626,0.14250024490538302,1.0,2,True,The solver successfully reached the end of the integration interval.,6.077
almanac,EKVX,bo_selection,tanimoto+zero,3,19893,747973,9.999999747378752e-05,2.999999901276418e-11,43.45800018310547,128.95800018310547,-85.5,False,18.0,1.0,1083.0,11994.0,4000.0,44862.0,10.0,20.0,,fluorouracil,vorinostat,antimetabolite,hdac_inhibitor,True,True,241279087.64641002,244432232.24644268,1.0130684537594636,0.7741112734882543,4.4,0.22588872651174574,0.010764281571062762,6.0,-0.00022213217722598296,0.12246930900905934,0.9364859746936595,0.028498722462542404,,0.02505408563569419,0.0436023735522641,8.070248323868816,0.07210003064353021,0.1820512080080533,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.04276098727592392,0.027622047029476824,0.6459637344488792,400.0,0.0008767683267592886,0.0005244252917337965,0.5981343939192894,400.0,-0.02183173916841552,0.0001216599845471622,0.021953399152962683,0.14228344718347077,1.0,2,True,The solver successfully reached the end of the integration interval.,2.915
almanac,EKVX,bo_selection,tanimoto+zero,4,713563,732517,9.999999747378752e-05,9.999999717180683e-10,-32.87799835205078,52.62200164794922,-85.5,False,28.0,1.0,3672.0,41181.0,4000.0,44862.0,10.0,20.0,,arsenic trioxide,dasatinib,other,kinase_inhibitor,True,True,241279087.64641002,244465997.3455796,1.0132083958467215,0.5945442699106853,4.4,0.4054557300893147,0.020651592497634673,7.4,-0.0002821201067041775,0.23708850337040902,0.8898519939645065,0.050682222062720515,,0.03170540109176203,0.07282760852995603,7.955459012944885,0.07678452685589476,0.3195925599056776,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,1.5544950352035984,0.9353130972518362,0.601682910572522,400.0,0.00026840255905221516,0.00015748103460097904,0.5867344750999286,400.0,-0.028781500272580418,0.00022098323831620803,0.029002483510896626,0.14250024490538302,1.0,2,True,The solver successfully reached the end of the integration interval.,6.077
almanac,EKVX,bo_selection,tanimoto+zero,5,713563,732517,9.999999747378752e-05,9.999999717180683e-10,-32.87799835205078,52.62200164794922,-85.5,False,17.0,1.0,3672.0,41181.0,4000.0,44862.0,10.0,20.0,,arsenic trioxide,dasatinib,other,kinase_inhibitor,True,True,241279087.64641002,244465997.3455796,1.0132083958467215,0.5945442699106853,4.4,0.4054557300893147,0.020651592497634673,7.4,-0.0002821201067041775,0.23708850337040902,0.8898519939645065,0.050682222062720515,,0.03170540109176203,0.07282760852995603,7.955459012944885,0.07678452685589476,0.3195925599056776,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,1.5544950352035984,0.9353130972518362,0.601682910572522,400.0,0.00026840255905221516,0.00015748103460097904,0.5867344750999286,400.0,-0.028781500272580418,0.00022098323831620803,0.029002483510896626,0.14250024490538302,1.0,2,True,The solver successfully reached the end of the integration interval.,6.077
almanac,EKVX,bo_selection,tanimoto+zero,6,713563,732517,9.999999747378752e-05,9.999999717180683e-10,-32.87799835205078,52.62200164794922,-85.5,False,27.0,1.0,3672.0,41181.0,4000.0,44862.0,10.0,20.0,,arsenic trioxide,dasatinib,other,kinase_inhibitor,True,True,241279087.64641002,244465997.3455796,1.0132083958467215,0.5945442699106853,4.4,0.4054557300893147,0.020651592497634673,7.4,-0.0002821201067041775,0.23708850337040902,0.8898519939645065,0.050682222062720515,,0.03170540109176203,0.07282760852995603,7.955459012944885,0.07678452685589476,0.3195925599056776,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,1.5544950352035984,0.9353130972518362,0.601682910572522,400.0,0.00026840255905221516,0.00015748103460097904,0.5867344750999286,400.0,-0.028781500272580418,0.00022098323831620803,0.029002483510896626,0.14250024490538302,1.0,2,True,The solver successfully reached the end of the integration interval.,6.077
almanac,EKVX,bo_selection,tanimoto+zero,7,241240,713563,4.999999873689376e-06,9.999999747378752e-05,-25.926000595092773,59.57399940490723,-85.5,False,29.0,1.0,3103.0,34421.0,4000.0,44862.0,10.0,20.0,,carboplatin,arsenic trioxide,platinum,other,True,True,241279087.64641002,244462926.32128882,1.0131956677469895,0.6014856729963485,4.4,0.3985143270036515,0.020100199672708027,7.200000000000001,-0.0002766643897738536,0.23204741401913342,0.8920792209005506,0.049596576484591995,,0.031438636701778176,0.07124840945744405,7.967264824314918,0.07392646115877144,0.3125091298230912,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.4061295665714564,0.2622231629481466,0.6456638091184377,400.0,1.5544950352035984,0.9348450352935653,0.601381808318947,400.0,-0.028006119754492298,0.00021325525739479545,0.028219375011887093,0.1424806499564921,1.0,2,True,The solver successfully reached the end of the integration interval.,3.741
almanac,EKVX,bo_selection,tanimoto+zero,8,713563,732517,9.999999747378752e-05,9.999999717180683e-10,-32.87799835205078,52.62200164794922,-85.5,False,23.0,1.0,3672.0,41181.0,4000.0,44862.0,10.0,20.0,,arsenic trioxide,dasatinib,other,kinase_inhibitor,True,True,241279087.64641002,244465997.3455796,1.0132083958467215,0.5945442699106853,4.4,0.4054557300893147,0.020651592497634673,7.4,-0.0002821201067041775,0.23708850337040902,0.8898519939645065,0.050682222062720515,,0.03170540109176203,0.07282760852995603,7.955459012944885,0.07678452685589476,0.3195925599056776,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,1.5544950352035984,0.9353130972518362,0.601682910572522,400.0,0.00026840255905221516,0.00015748103460097904,0.5867344750999286,400.0,-0.028781500272580418,0.00022098323831620803,0.029002483510896626,0.14250024490538302,1.0,2,True,The solver successfully reached the end of the integration interval.,6.077
almanac,EKVX,bo_selection,tanimoto+zero,9,713563,732517,9.999999747378752e-05,9.999999717180683e-10,-32.87799835205078,52.62200164794922,-85.5,False,18.0,1.0,3672.0,41181.0,4000.0,44862.0,10.0,20.0,,arsenic trioxide,dasatinib,other,kinase_inhibitor,True,True,241279087.64641002,244465997.3455796,1.0132083958467215,0.5945442699106853,4.4,0.4054557300893147,0.020651592497634673,7.4,-0.0002821201067041775,0.23708850337040902,0.8898519939645065,0.050682222062720515,,0.03170540109176203,0.07282760852995603,7.955459012944885,0.07678452685589476,0.3195925599056776,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,1.5544950352035984,0.9353130972518362,0.601682910572522,400.0,0.00026840255905221516,0.00015748103460097904,0.5867344750999286,400.0,-0.028781500272580418,0.00022098323831620803,0.029002483510896626,0.14250024490538302,1.0,2,True,The solver successfully reached the end of the integration interval.,6.077
almanac,EKVX,pool_optimum,pool_optimum,-1,119875,681239,1.9999999494757503e-05,3.000000106112566e-07,-85.5,0.0,-85.5,True,-1.0,1.0,2514.0,28151.0,4000.0,44862.0,10.0,20.0,,cisplatin,bortezomib,platinum,proteasome,True,True,241279087.64641002,244377696.58685437,1.0128424264641838,0.1816983817323483,4.6000000000000005,0.8183016182676517,0.0960711468665732,12.0,-0.0001252252417184977,0.7518195493353149,0.681801206386309,0.1663422346611705,,0.040723592354865834,0.6151417661907119,4.139638007635712,0.7580414196847907,0.8054508192682799,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,1.9095174556833,1.2537753502617084,0.6565927672093779,400.0,1.389140631078959,0.7982295617078737,0.5746211318344934,400.0,-0.11583072178132503,0.0020832034713916814,0.11791392525271671,0.14404621739757,1.0,2,True,The solver successfully reached the end of the integration interval.,5.544
almanac,HCC-2998,bo_selection,act_hamming+zero,0,24559,409962,9.999999974752427e-07,1.9999999494757503e-05,-87.86000061035156,7.819999694824219,-95.68000030517578,False,5.0,1.0,1125.0,12824.0,4000.0,45551.0,10.0,20.0,,NSC24559,carmustine,other,alkylator,True,True,241279087.64641002,244543649.9635909,1.01353023317945,0.5294370712802199,4.4,0.4705629287197801,0.026239489896217282,7.800000000000001,-0.000420048280418895,0.2874583537928919,0.867448935508601,0.061756081585590455,,0.03411956785331038,0.08966237485533282,7.805501735800111,0.10564295823931824,0.37942047850938243,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,2.530961962887086,1.5300295958528556,0.6045249269995113,400.0,0.6425269023818815,0.4120822109373017,0.6413462368808076,400.0,-0.03255424844148003,0.00027990812629485884,0.032834156567774886,0.14280942741455058,1.0,2,True,The solver successfully reached the end of the integration interval.,2.319
almanac,HCC-2998,bo_selection,act_hamming+zero,1,67574,713563,2.999999892949745e-08,9.999999747378752e-05,-22.211000442504883,73.4689998626709,-95.68000030517578,False,5.0,1.0,1947.0,22013.0,4000.0,45551.0,10.0,20.0,,vincristine,arsenic trioxide,antimitotic,other,True,True,241279087.64641002,244534110.74459144,1.013490697142189,0.5466439162167118,4.4,0.4533560837832882,0.025221479776731923,7.800000000000001,-0.0004031068837474869,0.2735681821428072,0.8716229922943167,0.05967132214440804,,0.033708911261391555,0.08644837670415975,7.837936583744168,0.10392565315152091,0.36678144108528943,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,3.3800969898305717,1.19110441839813,0.35238764508288106,290.39271036635256,2.3701399072139107,1.427677497019387,0.6023600094973364,400.0,-0.030083956996217243,0.00026835000637870365,0.030352307002595946,0.14275624925642744,1.0,2,True,The solver successfully reached the end of the integration interval.,3.439
almanac,HCC-2998,bo_selection,act_hamming+zero,2,740,762,1.0000000116860974e-07,4.999999987376214e-07,11.84000015258789,107.52000045776369,-95.68000030517578,False,12.0,1.0,3.0,34.0,4000.0,45551.0,10.0,20.0,,NSC740,mechlorethamine,other,alkylator,True,True,241279087.64641002,244430986.52596843,1.0130632907737842,0.6313692108998783,4.4,0.3686307891001217,0.018502886339852795,7.200000000000001,-0.00021991884021395664,0.21098930176127934,0.8988602485376846,0.0463078255157822,,0.030607811516855536,0.06674497011323874,8.00823225149975,0.07288995275468202,0.29208814640466685,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,4.493417779502963,2.7788257624594905,0.6184214107878634,400.0,0.018020553295364842,0.011535315375811131,0.6401199334305783,400.0,-0.027158998862301775,0.0002125556478179691,0.027371554510119744,0.1423733680257246,1.0,2,True,The solver successfully reached the end of the integration interval.,3.269
almanac,HCC-2998,bo_selection,act_hamming+zero,3,713563,719627,9.999999747378752e-05,1.0000000116860974e-07,-14.407999992370604,81.27200031280518,-95.68000030517578,False,6.0,1.0,3690.0,41999.0,4000.0,45551.0,10.0,20.0,,arsenic trioxide,letrozole,other,hormonal,True,True,241279087.64641002,244506344.0684706,1.013375615987035,0.5855992776154956,4.4,0.4144007223845044,0.021537411009506735,7.4,-0.0003537902510871204,0.2436721688887022,0.8859852219795409,0.05257352198006438,,0.032149772021092524,0.0754822179150714,7.92972187135183,0.07997054215859156,0.325485561408171,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,2.3701399072139107,1.4269219811697076,0.6020412452558753,400.0,0.005824161239915856,0.003631196261183452,0.6234711079592147,400.0,-0.02642590862441363,0.0002145409346960836,0.026640449559109713,0.14261049605392517,1.0,2,True,The solver successfully reached the end of the integration interval.,5.738
