cell_line,method,seed,nsc1,nsc2,conc1_M,conc2_M,percent_growth,final_regret,regret,drug1_name,drug2_name,drug1_moa,drug2_moa,burden_initial,burden_final,burden_ratio_final,nadir_burden,time_to_nadir,depth_of_response,kg_regrowth,time_to_regrowth,log_kill,log_kill_nadir,burden_auc_ratio,log_kill_auc,growth_delay,kg_biexp,ks_biexp,ttg_biexp,biexp_r2,ets_early,t_early,hypoxic_fraction,necrotic_fraction,viable_rim_thickness,auc_surface_drug1,auc_core_drug1,core_to_surface_ratio_drug1,penetration_depth_drug1,auc_surface_drug2,auc_core_drug2,core_to_surface_ratio_drug2,penetration_depth_drug2,kill_fraction_core,kill_fraction_rim,core_sparing,residual_core_burden,solver_success,n_drugs_simulated,sim_ok,sim_message,wall_s,has_fit_drug1,has_fit_drug2
DU-145,linear_curve,6,9706.0,719627.0,4.999999873689376e-06,4.999999987376214e-07,-50.400001525878906,42.93999481201172,,triethylenemelamine,letrozole,alkylator,hormonal,241279087.64641002,241431646.26193467,1.00063229108255,0.025767777904855436,4.4,0.9742322220951446,0.21174843615496836,16.6,0.005142146012131465,1.600195732602998,0.4816978918888001,0.31722525433548243,,0.03589952608119635,1.5500968284795944,2.3741218400627906,0.8991000026512742,0.9620876524426649,5.25,0.19688496211899295,0.052398670218621324,168.55345911949686,9.924387754952315,6.6044289191969865,0.6654746954945756,400.0,0.02956088054966131,0.01943974169810318,0.657617139159473,400.0,-0.14532856819386875,0.008985808247024551,0.1543143764408933,0.13360048519944642,1.0,2,True,The solver successfully reached the end of the integration interval.,1.665,True,True
DU-145,linear_curve,7,701852.0,713563.0,9.999999974752427e-07,9.999999747378752e-05,-65.50499725341797,27.834999084472656,,irinotecan,arsenic trioxide,topo1,other,241279087.64641,244510387.46904272,1.0133923741761164,0.5792042304668978,4.4,0.4207957695331021,0.0220886138035964,7.4,-0.0003609721180597,0.2484409759447011,0.8837478767945003,0.0536716165868859,,0.0324027176141156,0.0771104041423295,7.916822247237256,0.0830760975891702,0.3319245185695044,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,0.7462489203032933,0.4086397079696174,0.5475916907237018,400.0,2.3742166359209773,1.4296288714653729,0.6021476093780332,400.0,-0.0269880402487991,0.0002222537086417,0.0272102939574409,0.1426318075553829,1.0,2,True,The solver successfully reached the end of the integration interval.,9.788,True,True
DU-145,linear_curve,7,701852.0,713563.0,9.999999974752427e-07,9.999999747378752e-05,-65.50499725341797,27.834999084472656,,irinotecan,arsenic trioxide,topo1,other,241279087.64641,244510387.46904272,1.0133923741761164,0.5792042304668978,4.4,0.4207957695331021,0.0220886138035964,7.4,-0.0003609721180597,0.2484409759447011,0.8837478767945003,0.0536716165868859,,0.0324027176141156,0.0771104041423295,7.916822247237256,0.0830760975891702,0.3319245185695044,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,0.7462489203032933,0.4086397079696174,0.5475916907237018,400.0,2.3742166359209773,1.4296288714653729,0.6021476093780332,400.0,-0.0269880402487991,0.0002222537086417,0.0272102939574409,0.1426318075553829,1.0,2,True,The solver successfully reached the end of the integration interval.,3.449,True,True
DU-145,linear_curve,7,701852.0,713563.0,9.999999974752427e-07,9.999999747378752e-05,-65.50499725341797,27.834999084472656,,irinotecan,arsenic trioxide,topo1,other,241279087.64641002,244510387.46904272,1.0133923741761164,0.5792042304668978,4.4,0.42079576953310216,0.02208861380359641,7.4,-0.00036097211805975044,0.24844097594470113,0.8837478767945003,0.0536716165868859,,0.03240271761411562,0.07711040414232959,7.916822247237256,0.08307609758917023,0.33192451856950445,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.7462489203032933,0.4086397079696174,0.5475916907237018,400.0,2.3742166359209773,1.4296288714653729,0.6021476093780332,400.0,-0.026988040248799194,0.00022225370864170646,0.0272102939574409,0.1426318075553829,1.0,2,True,The solver successfully reached the end of the integration interval.,4.933,True,True
DU-145,linear_curve,8,246131.0,754143.0,1.9999999494757503e-05,9.99999993922529e-09,-60.17500305175781,33.16499328613281,,mitoxantrone,bendamustine,dna_intercalator,alkylator,241279087.64641,100733766.23728454,0.4174989520223484,0.0001142325921855,4.4,0.9998857674078144,0.5152631551266992,,0.3847612700787505,3.9534826692105183,0.0671365217234184,1.1730411628713917,,0.0064628443794846,3.177201438644822,1.9467148415423643,0.7016990800399501,0.9998362795901604,5.25,0.0,0.0,400.0,9.587183331683963,6.152666242636158,0.6417595272537109,400.0,15.711282702554875,10.473322577270803,0.6666115539737372,400.0,0.9652569954924176,0.5138685044433249,-0.4513884910490927,0.0,1.0,2,True,The solver successfully reached the end of the integration interval.,4.117,True,True
DU-145,linear_curve,8,246131.0,754143.0,1.9999999494757503e-05,9.99999993922529e-09,-60.17500305175781,33.16499328613281,,mitoxantrone,bendamustine,dna_intercalator,alkylator,241279087.64641,100733766.23728454,0.4174989520223484,0.0001142325921855,4.4,0.9998857674078144,0.5152631551266992,,0.3847612700787505,3.9534826692105183,0.0671365217234184,1.1730411628713917,,0.0064628443794846,3.177201438644822,1.9467148415423643,0.7016990800399501,0.9998362795901604,5.25,0.0,0.0,400.0,9.587183331683963,6.152666242636158,0.6417595272537109,400.0,15.711282702554875,10.473322577270803,0.6666115539737372,400.0,0.9652569954924176,0.5138685044433249,-0.4513884910490927,0.0,1.0,2,True,The solver successfully reached the end of the integration interval.,1.573,True,True
DU-145,linear_curve,8,246131.0,754143.0,1.9999999494757503e-05,9.99999993922529e-09,-60.17500305175781,33.16499328613281,,mitoxantrone,bendamustine,dna_intercalator,alkylator,241279087.64641002,100733766.23728454,0.41749895202234844,0.00011423259218554519,4.4,0.9998857674078144,0.5152631551266992,,0.3847612700787505,3.9534826692105183,0.06713652172341841,1.1730411628713917,,0.00646284437948464,3.177201438644822,1.9467148415423643,0.7016990800399501,0.9998362795901604,5.25,0.0,0.0,400.0,9.587183331683965,6.152666242636158,0.6417595272537109,400.0,15.711282702554875,10.473322577270803,0.6666115539737372,400.0,0.9652569954924176,0.5138685044433249,-0.45138849104909273,0.0,1.0,2,True,The solver successfully reached the end of the integration interval.,2.264,True,True
DU-145,linear_curve,9,719345.0,761432.0,2.999999892949745e-08,5.000000058430487e-08,-62.00299835205078,31.336997985839844,,exemestane,NSC761432,hormonal,other,241279087.64641,122430058.58188888,0.507420928088504,0.0003770908415197,5.4,0.9996229091584804,0.4969154079609282,,0.3000482844494673,3.4342136542754975,0.089929963276445,1.0460955839338162,,0.0083844024662697,2.087789191000375,2.6321712421260353,0.680668136167019,0.9996165134131882,5.25,0.0,0.0,400.0,0.0189749695063192,0.0125167426535443,0.6596449416888848,400.0,83.52103020200553,55.100899887245,0.6597248591639366,400.0,0.8623243185390326,0.4204944990408144,-0.4418298194982182,0.0,1.0,2,True,The solver successfully reached the end of the integration interval.,10.605,True,True
DU-145,linear_curve,9,719345.0,761432.0,2.999999892949745e-08,5.000000058430487e-08,-62.00299835205078,31.336997985839844,,exemestane,NSC761432,hormonal,other,241279087.64641,122430058.58188888,0.507420928088504,0.0003770908415197,5.4,0.9996229091584804,0.4969154079609282,,0.3000482844494673,3.4342136542754975,0.089929963276445,1.0460955839338162,,0.0083844024662697,2.087789191000375,2.6321712421260353,0.680668136167019,0.9996165134131882,5.25,0.0,0.0,400.0,0.0189749695063192,0.0125167426535443,0.6596449416888848,400.0,83.52103020200553,55.100899887245,0.6597248591639366,400.0,0.8623243185390326,0.4204944990408144,-0.4418298194982182,0.0,1.0,2,True,The solver successfully reached the end of the integration interval.,3.96,True,True
DU-145,linear_curve,9,719345.0,761432.0,2.999999892949745e-08,5.000000058430487e-08,-62.00299835205078,31.336997985839844,,exemestane,NSC761432,hormonal,other,241279087.64641002,122430058.58188887,0.507420928088504,0.0003770908415197456,5.4,0.9996229091584803,0.49691540796092826,,0.3000482844494673,3.4342136542754975,0.08992996327644508,1.0460955839338162,,0.008384402466269734,2.087789191000375,2.6321712421260353,0.680668136167019,0.9996165134131882,5.25,0.0,0.0,400.0,0.018974969506319245,0.012516742653544325,0.6596449416888848,400.0,83.52103020200553,55.100899887245,0.6597248591639366,400.0,0.8623243185390326,0.4204944990408144,-0.4418298194982182,0.0,1.0,2,True,The solver successfully reached the end of the integration interval.,5.829,True,True
DU-145,ours+zero,0,3053.0,754143.0,9.99999993922529e-09,9.99999993922529e-09,-56.58000183105469,36.75999450683594,,dactinomycin,bendamustine,dna_intercalator,alkylator,241279087.64641,236995641.6310051,0.9822469238540796,0.0152544884185632,4.4,0.9847455115814367,0.2496594023746025,,0.0131959823762529,1.8278750536755968,0.4145677544898557,0.3824044808039822,,0.0330715424688765,1.857962062129466,2.1303494143418473,0.8770957937860866,0.9776206157096904,5.25,0.1843879427084984,0.0359946996815853,173.58490566037736,0.2063067648157014,0.125355044614462,0.607614804712994,400.0,15.711282702554875,10.469384467787252,0.6663608991062698,400.0,0.0120046168383829,0.0155047266102974,0.0035001097719145,0.1122697375962396,1.0,2,True,The solver successfully reached the end of the integration interval.,7.701,True,True
DU-145,ours+zero,0,3053.0,754143.0,9.99999993922529e-09,9.99999993922529e-09,-56.58000183105469,36.75999450683594,,dactinomycin,bendamustine,dna_intercalator,alkylator,241279087.64641,236995641.6310051,0.9822469238540796,0.0152544884185632,4.4,0.9847455115814367,0.2496594023746025,,0.0131959823762529,1.8278750536755968,0.4145677544898557,0.3824044808039822,,0.0330715424688765,1.857962062129466,2.1303494143418473,0.8770957937860866,0.9776206157096904,5.25,0.1843879427084984,0.0359946996815853,173.58490566037736,0.2063067648157014,0.125355044614462,0.607614804712994,400.0,15.711282702554875,10.469384467787252,0.6663608991062698,400.0,0.0120046168383829,0.0155047266102974,0.0035001097719145,0.1122697375962396,1.0,2,True,The solver successfully reached the end of the integration interval.,2.927,True,True
DU-145,ours+zero,0,3053.0,754143.0,9.99999993922529e-09,9.99999993922529e-09,-56.58000183105469,36.75999450683594,,dactinomycin,bendamustine,dna_intercalator,alkylator,241279087.64641002,236995641.63100514,0.9822469238540797,0.015254488418563219,4.4,0.9847455115814367,0.24965940237460257,,0.01319598237625297,1.8278750536755966,0.4145677544898557,0.38240448080398226,,0.0330715424688765,1.8579620621294661,2.1303494143418473,0.8770957937860866,0.9776206157096903,5.25,0.18438794270849848,0.035994699681585335,173.58490566037736,0.20630676481570148,0.12535504461446204,0.607614804712994,400.0,15.711282702554875,10.469384467787252,0.6663608991062698,400.0,0.012004616838382942,0.015504726610297448,0.003500109771914506,0.11226973759623962,1.0,2,True,The solver successfully reached the end of the integration interval.,4.604,True,True
DU-145,ours+zero,1,740.0,9706.0,9.99999993922529e-09,4.999999873689376e-06,-42.18000030517578,51.15999603271485,,NSC740,triethylenemelamine,other,alkylator,241279087.64641,237085589.93438035,0.982619721613938,0.0107962831162313,4.4,0.9892037168837686,0.2796872217289024,,0.0130311833937993,1.9779984364505052,0.3895347825694593,0.4094537569810417,,0.0320347053252085,1.9017117085947677,2.111802133377051,0.8468404728934176,0.984777798643742,5.25,0.1843879427084984,0.0402673444188251,173.58490566037736,1.4550478895615448,0.94658216030965,0.6505505194024144,400.0,9.924387754952315,6.607853768681455,0.6658197897783775,400.0,-0.1231850960679441,0.0197959903696773,0.1429810864376215,0.1162661226958795,1.0,2,True,The solver successfully reached the end of the integration interval.,14.588,True,True
DU-145,ours+zero,1,740.0,9706.0,9.99999993922529e-09,4.999999873689376e-06,-42.18000030517578,51.15999603271485,,NSC740,triethylenemelamine,other,alkylator,241279087.64641,237085589.93438035,0.982619721613938,0.0107962831162313,4.4,0.9892037168837686,0.2796872217289024,,0.0130311833937993,1.9779984364505052,0.3895347825694593,0.4094537569810417,,0.0320347053252085,1.9017117085947677,2.111802133377051,0.8468404728934176,0.984777798643742,5.25,0.1843879427084984,0.0402673444188251,173.58490566037736,1.4550478895615448,0.94658216030965,0.6505505194024144,400.0,9.924387754952315,6.607853768681455,0.6658197897783775,400.0,-0.1231850960679441,0.0197959903696773,0.1429810864376215,0.1162661226958795,1.0,2,True,The solver successfully reached the end of the integration interval.,5.547,True,True
DU-145,ours+zero,1,740.0,9706.0,9.99999993922529e-09,4.999999873689376e-06,-42.18000030517578,51.15999603271485,,NSC740,triethylenemelamine,other,alkylator,241279087.64641002,237085589.93438035,0.982619721613938,0.010796283116231339,4.4,0.9892037168837686,0.2796872217289024,,0.013031183393799382,1.9779984364505052,0.38953478256945934,0.40945375698104175,,0.03203470532520857,1.9017117085947675,2.111802133377051,0.8468404728934176,0.984777798643742,5.25,0.18438794270849848,0.040267344418825166,173.58490566037736,1.4550478895615448,0.9465821603096499,0.6505505194024144,400.0,9.924387754952315,6.607853768681455,0.6658197897783775,400.0,-0.12318509606794414,0.019795990369677385,0.14298108643762153,0.11626612269587956,1.0,2,True,The solver successfully reached the end of the integration interval.,8.442,True,True
DU-145,ours+zero,2,3053.0,608210.0,9.999999717180683e-10,9.999999974752427e-07,-52.237998962402344,41.10199737548828,,dactinomycin,bortezomib,dna_intercalator,proteasome,241279087.64641,244733897.665442,1.0143187296202605,0.3290015979946581,4.4,0.6709984020053419,0.0530325660006442,9.6,-0.0007577851402977,0.4940746938335376,0.7832812216656598,0.1060822850809602,,0.0404013116973635,0.2107850948217433,6.576696872998738,0.3316828741831388,0.6066494376245439,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,0.0206306760234771,0.0054712988835543,0.2652021134609542,182.64591940766113,3.9307107996824526,2.1364497170866965,0.5435275770629812,400.0,-0.0685530650348082,0.0007989761057466,0.0693520411405549,0.1439783806411607,1.0,2,True,The solver successfully reached the end of the integration interval.,2.575,True,True
DU-145,ours+zero,2,3053.0,608210.0,9.999999717180683e-10,9.999999974752427e-07,-52.237998962402344,41.10199737548828,,dactinomycin,bortezomib,dna_intercalator,proteasome,241279087.64641,244733897.665442,1.0143187296202605,0.3290015979946581,4.4,0.6709984020053419,0.0530325660006442,9.6,-0.0007577851402977,0.4940746938335376,0.7832812216656598,0.1060822850809602,,0.0404013116973635,0.2107850948217433,6.576696872998738,0.3316828741831388,0.6066494376245439,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,0.0206306760234771,0.0054712988835543,0.2652021134609542,182.64591940766113,3.9307107996824526,2.1364497170866965,0.5435275770629812,400.0,-0.0685530650348082,0.0007989761057466,0.0693520411405549,0.1439783806411607,1.0,2,True,The solver successfully reached the end of the integration interval.,1.083,True,True
DU-145,ours+zero,2,3053.0,608210.0,9.999999717180683e-10,9.999999974752427e-07,-52.237998962402344,41.10199737548828,,dactinomycin,bortezomib,dna_intercalator,proteasome,241279087.64641002,244733897.66544202,1.0143187296202603,0.32900159799465817,4.4,0.6709984020053419,0.053032566000644245,9.6,-0.000757785140297702,0.49407469383353764,0.7832812216656598,0.10608228508096025,,0.04040131169736357,0.2107850948217433,6.576696872998738,0.3316828741831388,0.6066494376245439,5.25,0.20333982750456273,0.060731260348103,166.03773584905662,0.0206306760234771,0.005471298883554361,0.2652021134609542,182.64591940766113,3.9307107996824526,2.1364497170866965,0.5435275770629812,400.0,-0.06855306503480829,0.0007989761057466405,0.06935204114055493,0.14397838064116078,1.0,2,True,The solver successfully reached the end of the integration interval.,1.52,True,True
DU-145,ours+zero,3,9706.0,79037.0,4.999999873689376e-06,3.000000106112566e-06,-58.16999816894531,35.16999816894531,,triethylenemelamine,lomustine,alkylator,alkylator,241279087.64641,240603656.7604588,0.9972006240054212,0.0211817050934116,4.4,0.9788182949065884,0.2262503550575564,,0.0066341181683856,1.685311784011233,0.4600680575340097,0.3371779186984456,,0.0350860015228686,1.643055783244494,2.2921250579248897,0.8922551957926964,0.9688466558102792,5.25,0.190568164729299,0.0498007529556812,171.0691823899371,9.924387754952315,6.605645001451775,0.6655972302327191,400.0,33.76411718960253,22.513701858878996,0.6667937364526138,400.0,-0.1376040170238039,0.0107541312229505,0.1483581482467545,0.1263406484937604,1.0,2,True,The solver successfully reached the end of the integration interval.,3.211,True,True
DU-145,ours+zero,3,9706.0,79037.0,4.999999873689376e-06,3.000000106112566e-06,-58.16999816894531,35.16999816894531,,triethylenemelamine,lomustine,alkylator,alkylator,241279087.64641,240603656.7604588,0.9972006240054212,0.0211817050934116,4.4,0.9788182949065884,0.2262503550575564,,0.0066341181683856,1.685311784011233,0.4600680575340097,0.3371779186984456,,0.0350860015228686,1.643055783244494,2.2921250579248897,0.8922551957926964,0.9688466558102792,5.25,0.190568164729299,0.0498007529556812,171.0691823899371,9.924387754952315,6.605645001451775,0.6655972302327191,400.0,33.76411718960253,22.513701858878996,0.6667937364526138,400.0,-0.1376040170238039,0.0107541312229505,0.1483581482467545,0.1263406484937604,1.0,2,True,The solver successfully reached the end of the integration interval.,1.272,True,True
DU-145,ours+zero,3,9706.0,79037.0,4.999999873689376e-06,3.000000106112566e-06,-58.16999816894531,35.16999816894531,,triethylenemelamine,lomustine,alkylator,alkylator,241279087.64641002,240603656.7604588,0.9972006240054213,0.021181705093411673,4.4,0.9788182949065883,0.22625035505755647,,0.006634118168385607,1.685311784011233,0.46006805753400976,0.3371779186984456,,0.03508600152286864,1.6430557832444939,2.2921250579248897,0.8922551957926964,0.9688466558102793,5.25,0.190568164729299,0.049800752955681274,171.0691823899371,9.924387754952315,6.605645001451775,0.6655972302327191,400.0,33.76411718960253,22.513701858878996,0.6667937364526138,400.0,-0.13760401702380398,0.010754131222950547,0.14835814824675453,0.12634064849376042,1.0,2,True,The solver successfully reached the end of the integration interval.,1.84,True,True
DU-145,ours+zero,4,698037.0,761432.0,9.99999993922529e-09,5.000000058430487e-08,-50.59199905395508,42.74799728393555,,pemetrexed,NSC761432,antimetabolite,other,241279087.64641,122007823.22750326,0.5056709407253042,0.0003739887994254,5.4,0.9996260112005746,0.4971656714805608,,0.301548662913741,3.4378010432844053,0.0895514677976268,1.0479272914320827,,0.0083435032049029,2.0900651396046195,2.6322172060959264,0.6816375978446079,0.9996196692232772,5.25,0.0,0.0,400.0,0.0211442762556468,0.0140203067558916,0.6630781108976161,400.0,83.52103020200553,55.10096920128883,0.6597256890632286,400.0,0.8633112104392549,0.4223353797822681,-0.4409758306569867,0.0,1.0,2,True,The solver successfully reached the end of the integration interval.,18.621,True,True
DU-145,ours+zero,4,698037.0,761432.0,9.99999993922529e-09,5.000000058430487e-08,-50.59199905395508,42.74799728393555,,pemetrexed,NSC761432,antimetabolite,other,241279087.64641,122007823.22750326,0.5056709407253042,0.0003739887994254,5.4,0.9996260112005746,0.4971656714805608,,0.301548662913741,3.4378010432844053,0.0895514677976268,1.0479272914320827,,0.0083435032049029,2.0900651396046195,2.6322172060959264,0.6816375978446079,0.9996196692232772,5.25,0.0,0.0,400.0,0.0211442762556468,0.0140203067558916,0.6630781108976161,400.0,83.52103020200553,55.10096920128883,0.6597256890632286,400.0,0.8633112104392549,0.4223353797822681,-0.4409758306569867,0.0,1.0,2,True,The solver successfully reached the end of the integration interval.,7.129,True,True
DU-145,ours+zero,4,698037.0,761432.0,9.99999993922529e-09,5.000000058430487e-08,-50.59199905395508,42.74799728393555,,pemetrexed,NSC761432,antimetabolite,other,241279087.64641002,122007823.22750326,0.5056709407253042,0.00037398879942541927,5.4,0.9996260112005746,0.4971656714805608,,0.30154866291374105,3.4378010432844053,0.08955146779762682,1.0479272914320827,,0.008343503204902984,2.0900651396046195,2.6322172060959264,0.6816375978446079,0.9996196692232772,5.25,0.0,0.0,400.0,0.021144276255646854,0.014020306755891637,0.6630781108976161,400.0,83.52103020200553,55.10096920128883,0.6597256890632286,400.0,0.8633112104392549,0.4223353797822681,-0.44097583065698676,0.0,1.0,2,True,The solver successfully reached the end of the integration interval.,10.398,True,True
DU-145,ours+zero,5,3088.0,761432.0,9.999999747378752e-05,5.000000058430487e-08,-48.224998474121094,45.11499786376953,,chlorambucil,NSC761432,alkylator,other,241279087.64641,77919878.0993763,0.3229450130115148,0.0001570562402655,5.4,0.9998429437597344,0.5170043252976213,,0.4962880773038038,3.8146044422512406,0.0557422733002303,1.2538153237171954,,0.0046757896365378,2.4754251798257116,2.528836314574788,0.8119075368240092,0.9998410101305132,5.25,0.0,0.0,400.0,12.901603197647816,8.598355648202498,0.6664563710787607,400.0,83.52103020200553,55.11345277636012,0.6598751553119219,400.0,0.9621099658287624,0.6196702671904183,-0.342439698638344,0.0,1.0,2,True,The solver successfully reached the end of the integration interval.,12.725,True,True
DU-145,ours+zero,5,3088.0,761432.0,9.999999747378752e-05,5.000000058430487e-08,-48.224998474121094,45.11499786376953,,chlorambucil,NSC761432,alkylator,other,241279087.64641,77919878.0993763,0.3229450130115148,0.0001570562402655,5.4,0.9998429437597344,0.5170043252976213,,0.4962880773038038,3.8146044422512406,0.0557422733002303,1.2538153237171954,,0.0046757896365378,2.4754251798257116,2.528836314574788,0.8119075368240092,0.9998410101305132,5.25,0.0,0.0,400.0,12.901603197647816,8.598355648202498,0.6664563710787607,400.0,83.52103020200553,55.11345277636012,0.6598751553119219,400.0,0.9621099658287624,0.6196702671904183,-0.342439698638344,0.0,1.0,2,True,The solver successfully reached the end of the integration interval.,3.418,True,True
DU-145,ours+zero,5,3088.0,761432.0,9.999999747378752e-05,5.000000058430487e-08,-48.224998474121094,45.11499786376953,,chlorambucil,NSC761432,alkylator,other,241279087.64641002,77919878.0993763,0.3229450130115148,0.00015705624026551883,5.4,0.9998429437597345,0.5170043252976213,,0.49628807730380387,3.8146044422512406,0.055742273300230336,1.2538153237171954,,0.004675789636537838,2.4754251798257116,2.528836314574788,0.8119075368240092,0.9998410101305131,5.25,0.0,0.0,400.0,12.901603197647816,8.598355648202498,0.6664563710787607,400.0,83.52103020200553,55.11345277636012,0.6598751553119219,400.0,0.9621099658287623,0.6196702671904183,-0.342439698638344,0.0,1.0,2,True,The solver successfully reached the end of the integration interval.,5.064,True,True
DU-145,ours+zero,6,13875.0,754143.0,7.499999810534064e-06,9.99999993922529e-09,-52.01900100708008,41.32099533081055,,altretamine,bendamustine,alkylator,alkylator,241279087.64641,232820856.37648112,0.9649442007078364,0.0087872086837743,4.4,0.9912127913162256,0.2950035148856111,,0.0209144593989088,2.067421760798427,0.3580389428591103,0.4460697338337323,,0.0303427035824351,2.0607637986463434,2.0172458385797007,0.8295034420798062,0.9880740781045728,5.25,0.1724312542656479,0.0204743643181549,178.61635220125788,972.1961243540704,649.0699334156454,0.667632710269123,400.0,15.711282702554875,10.47110507632766,0.6664704133052681,400.0,0.0852848694147444,0.0253103129314196,-0.0599745564833248,0.096072456871071,1.0,2,True,The solver successfully reached the end of the integration interval.,12.576,True,True
DU-145,ours+zero,6,13875.0,754143.0,7.499999810534064e-06,9.99999993922529e-09,-52.01900100708008,41.32099533081055,,altretamine,bendamustine,alkylator,alkylator,241279087.64641,232820856.37648112,0.9649442007078364,0.0087872086837743,4.4,0.9912127913162256,0.2950035148856111,,0.0209144593989088,2.067421760798427,0.3580389428591103,0.4460697338337323,,0.0303427035824351,2.0607637986463434,2.0172458385797007,0.8295034420798062,0.9880740781045728,5.25,0.1724312542656479,0.0204743643181549,178.61635220125788,972.1961243540704,649.0699334156454,0.667632710269123,400.0,15.711282702554875,10.47110507632766,0.6664704133052681,400.0,0.0852848694147444,0.0253103129314196,-0.0599745564833248,0.096072456871071,1.0,2,True,The solver successfully reached the end of the integration interval.,3.449,True,True
DU-145,ours+zero,6,13875.0,754143.0,7.499999810534064e-06,9.99999993922529e-09,-52.01900100708008,41.32099533081055,,altretamine,bendamustine,alkylator,alkylator,241279087.64641002,232820856.37648112,0.9649442007078364,0.008787208683774358,4.4,0.9912127913162256,0.29500351488561116,,0.02091445939890886,2.067421760798427,0.35803894285911037,0.4460697338337323,,0.03034270358243519,2.0607637986463434,2.0172458385797007,0.8295034420798062,0.9880740781045729,5.25,0.17243125426564798,0.020474364318154928,178.61635220125788,972.1961243540705,649.0699334156454,0.667632710269123,400.0,15.711282702554875,10.471105076327659,0.6664704133052681,400.0,0.08528486941474445,0.02531031293141961,-0.05997455648332484,0.09607245687107106,1.0,2,True,The solver successfully reached the end of the integration interval.,4.986,True,True
DU-145,ours+zero,7,67574.0,754143.0,1.0000000116860974e-07,9.99999993922529e-09,-66.76000213623047,26.579994201660156,,vincristine,bendamustine,antimitotic,alkylator,241279087.64641,235804875.0107575,0.97731169870936,0.0129404074551063,4.4,0.9870595925448936,0.2616104852278986,,0.0153835623286006,1.899324750006681,0.3984300808311459,0.399647880474714,,0.0323259775849444,1.9163829883468184,2.0948862723359403,0.8658018458808453,0.9810298473435336,5.25,0.1843879427084984,0.0320355066106583,173.58490566037736,10.501821987414438,6.694908627082143,0.6374997248196966,400.0,15.711282702554875,10.469733772602847,0.6663831318432277,400.0,0.0479524005039324,0.0177546514247914,-0.0301977490791409,0.1100463577448434,1.0,2,True,The solver successfully reached the end of the integration interval.,8.6,True,True
DU-145,ours+zero,7,67574.0,754143.0,1.0000000116860974e-07,9.99999993922529e-09,-66.76000213623047,26.579994201660156,,vincristine,bendamustine,antimitotic,alkylator,241279087.64641,235804875.0107575,0.97731169870936,0.0129404074551063,4.4,0.9870595925448936,0.2616104852278986,,0.0153835623286006,1.899324750006681,0.3984300808311459,0.399647880474714,,0.0323259775849444,1.9163829883468184,2.0948862723359403,0.8658018458808453,0.9810298473435336,5.25,0.1843879427084984,0.0320355066106583,173.58490566037736,10.501821987414438,6.694908627082143,0.6374997248196966,400.0,15.711282702554875,10.469733772602847,0.6663831318432277,400.0,0.0479524005039324,0.0177546514247914,-0.0301977490791409,0.1100463577448434,1.0,2,True,The solver successfully reached the end of the integration interval.,2.4,True,True
DU-145,ours+zero,7,67574.0,754143.0,1.0000000116860974e-07,9.99999993922529e-09,-66.76000213623047,26.579994201660156,,vincristine,bendamustine,antimitotic,alkylator,241279087.64641002,235804875.0107575,0.9773116987093599,0.01294040745510632,4.4,0.9870595925448937,0.26161048522789865,,0.015383562328600667,1.899324750006681,0.39843008083114595,0.39964788047471406,,0.03232597758494449,1.9163829883468184,2.0948862723359403,0.8658018458808453,0.9810298473435336,5.25,0.18438794270849848,0.032035506610658314,173.58490566037736,10.501821987414438,6.694908627082143,0.6374997248196966,400.0,15.711282702554875,10.469733772602849,0.6663831318432277,400.0,0.04795240050393246,0.01775465142479149,-0.030197749079140968,0.11004635774484342,1.0,2,True,The solver successfully reached the end of the integration interval.,3.464,True,True
DU-145,ours+zero,8,279836.0,673596.0,4.999999987376214e-07,2.999999892949745e-08,-56.48400115966797,36.855995178222656,,NSC279836,NSC673596,other,other,241279087.64641,154236369.23726535,0.6392446636871234,0.0002976321833195,4.4,0.9997023678166804,0.4870687705831001,,0.1997495484709044,3.537592811013385,0.1133655308943004,0.9455189738202444,,0.011827029772652,3.433054369417494,1.64615770555811,0.5951808995987747,0.99954547915492,5.25,0.0,0.0,400.0,10.074040474981336,6.624740377433226,0.65760509836005,400.0,7.644560513220083,5.023300907195914,0.657107874090197,400.0,0.8545850264408317,0.2900375182013718,-0.5645475082394599,0.0,1.0,2,True,The solver successfully reached the end of the integration interval.,6.513,True,True
DU-145,ours+zero,8,279836.0,673596.0,4.999999987376214e-07,2.999999892949745e-08,-56.48400115966797,36.855995178222656,,NSC279836,NSC673596,other,other,241279087.64641,154236369.23726535,0.6392446636871234,0.0002976321833195,4.4,0.9997023678166804,0.4870687705831001,,0.1997495484709044,3.537592811013385,0.1133655308943004,0.9455189738202444,,0.011827029772652,3.433054369417494,1.64615770555811,0.5951808995987747,0.99954547915492,5.25,0.0,0.0,400.0,10.074040474981336,6.624740377433226,0.65760509836005,400.0,7.644560513220083,5.023300907195914,0.657107874090197,400.0,0.8545850264408317,0.2900375182013718,-0.5645475082394599,0.0,1.0,2,True,The solver successfully reached the end of the integration interval.,2.725,True,True
